姓名,副科级,正科级,副处级,正处级,副厅级,正厅级,副部级,正部级,现级别,工作省份,工作地区,企业经历,(副)市长,党委(副)书记
张果,0,0,0,2005,2012,2019,0,0,6,"四川,重庆","重庆,津",1,0,1
韩强,0,0,0,0,0,0,2019,0,7,山西,,0,0,0
郑雁雄,0,0,0,0,2005,2008,2019,0,7,广东,"广州,中山,汕尾",1,1,0
佘春明,0,0,0,0,0,2015,0,0,6,山东,"滨州,合作",1,1,1
李石松,0,0,0,0,0,2019,0,0,6,云南,曲靖,1,1,0
吴秀章,0,0,1999,0,0,0,0,0,7,"山东,宁夏",,1,0,0
宗明,0,0,0,0,0,0,2019,0,7,上海,上海,0,1,1
张义珍,0,0,0,0,0,0,2019,0,7,广东,,0,0,0
邵玉龙,0,0,0,0,0,1998,0,0,6,福建,"漳州,南京",1,0,1
张迎春,0,0,0,2006,2012,2019,0,0,6,湖南,"长沙,沙县,大同,长沙县,芙蓉区,湘潭,新区,雨花区,开福区,宁乡县",1,1,1
刘炳国,0,1988,1997,2001,2012,2017,0,0,6,山东,"莱山区,德州,烟台,龙口,潍坊,莱阳,蓬莱,海阳",0,1,0
何录春,1996,1999,2002,2006,0,2014,0,0,6,"广西,湖南","常宁,临武县,苏仙区,桂东县,郴州,衡阳,贵港,永州",0,1,1
男,0,0,0,0,0,2019,0,0,6,上海,"静安区,上海",0,0,1
韩志凯,0,0,0,0,0,0,2018,0,7,重庆,重庆,0,0,0
于天敏,0,0,0,0,0,0,2019,0,7,"四川,重庆,辽宁",重庆,0,0,0
李平,0,0,0,0,0,2010,0,0,6,"山东,吉林","枣庄,通化,吉林",1,1,1
金汇江,0,0,0,0,0,0,0,0,6,天津,"津,天津",0,0,0
史根治,1981,1987,1997,1999,2006,2018,0,0,6,河南,"尉氏县,杞县,南关区,通许县,许昌,周口,兰考县,开封,商丘",0,1,1
郭鹤立,0,0,1992,2002,2005,2018,0,0,0,甘肃,"临夏,兰州,安宁",1,0,1
张虎,1991,0,1996,1997,0,2011,2019,0,7,"北京,广东","北京,广州,中山,深圳",1,1,1
覃伟中,0,0,0,2000,0,0,2019,0,7,"北京,广东","北京,九江",1,0,1
苏保成,0,0,0,0,0,0,0,0,7,福建,,0,0,0
许桂清,0,0,0,0,0,2019,0,0,6,辽宁,营口,0,1,0
王东群,0,0,2005,2011,2016,0,0,0,4,"北京,河北","路南区,南区,唐山,新区,北京,乐亭县,定州,代县,滦县",1,0,0
张涛,1999,1999,2002,0,0,2005,0,0,4,河北,定州,0,1,0
王现坤,0,0,1997,0,2003,0,0,0,4,"河北,山西","邯郸,辛集,邯山区",1,1,0
邸义,0,0,0,2009,0,0,0,0,0,河北,"唐山,古冶区,辛集,新区",0,0,0
田军,1996,2001,0,2008,2019,0,0,0,4,"北京,河北","北京,辛集,定州",0,1,0
魏建锋,0,0,0,1999,0,2000,0,0,6,陕西,"西安,渭南,汉中",0,1,0
傅永国,0,0,0,0,0,0,2019,0,7,黑龙江,,0,0,0
李雅林,0,0,0,0,2001,2019,0,0,6,"山东,广西,西藏,广东","潮州,佛山,贺州,林芝",0,1,0
林涛,1996,2001,2004,2006,0,0,2011,0,6,"北京,江苏,广东","汕尾,惠州,广州,合作,北京,无锡,揭阳,河源",0,1,0
谢又生,1996,2000,2002,2006,2018,2019,0,0,6,甘肃,"张掖,合作,泰县,兰州",1,1,1
于强,0,1996,1999,2001,0,2018,0,0,6,吉林,"吉林,松原,合作",1,1,0
袁古洁,0,0,0,0,2011,2019,0,0,6,"北京,江苏,广东","盐城,北京,阳江,中山,茂名",1,1,0
刘涛,0,0,1995,0,0,2018,2019,0,7,"四川,河北,青海",唐山,0,1,0
旦巴旺久,0,1999,2002,2006,2019,0,0,0,5,"河南,西藏","吉县,太原,开封",0,1,0
郑宏范,0,0,0,0,2004,2008,0,0,7,内蒙古,"信阳,内蒙古自治区",0,0,1
凌文,0,0,0,0,0,0,2019,0,7,山东,哈尔滨,1,0,0
石岱汉族,0,0,0,0,0,0,2019,0,7,"宁夏,上海","西安,上海",1,0,1
徐贱云,0,0,0,0,0,0,0,0,6,北京,"北京,丰台区",1,0,1
男,0,0,0,2020,0,0,0,0,4,,怀柔区,0,0,0
孙硕,0,0,0,2019,0,0,0,0,6,北京,"北京,城区,西城区",1,0,0
张涛,0,0,0,0,2004,2013,0,0,6,山东,"泰安,东平县",1,1,0
吕岩松,0,0,0,0,2000,0,2019,0,7,"北京,辽宁,山西",北京,0,0,0
曾劲,0,0,0,0,0,2019,0,0,4,北京,"北京,海淀区",1,0,1
王卫东,0,1992,1998,2000,0,0,2018,0,7,"河北,西藏","武汉,定州",0,0,0
张维亮,0,0,1994,2000,0,2004,0,0,6,河北,"唐山,邯郸,张家口,长春,新区",1,1,1
冯忠华,1995,1998,0,2006,0,0,2019,0,7,海南,合肥,0,0,0
高志国,0,0,0,0,0,2019,0,0,6,吉林,"通化,吉林",0,0,1
卢建军,0,0,0,0,0,0,2019,0,7,陕西,,0,0,1
廖仁松,0,1985,0,2001,2006,2016,0,0,6,四川,"龙泉,成都,资阳",1,0,1
张立林,0,0,2000,2001,0,0,2019,0,7,"辽宁,上海","上海,大连,虹口区",0,0,0
胡广杰,0,0,0,2019,0,0,0,0,4,,虹口区,1,0,1
郭芳,0,0,0,0,0,0,0,0,6,上海,"上海,奉贤区",0,0,1
张科,1992,1993,1998,0,2012,2019,0,0,6,广东,"揭阳,东莞,中山,新区",0,1,0
龚宗元,0,0,0,0,0,0,0,0,6,北京,北京,1,0,1
江敦涛,0,0,0,0,0,2019,0,0,6,山东,淄博,1,0,0
袁方,0,0,0,0,2003,2019,0,0,6,"安徽,浙江","鞍山,宿州,淮南,哈尔滨,马鞍山,安庆,亳州,蒙城县",1,1,1
张宏森,0,0,0,1997,2002,0,2019,0,7,"山东,湖南",淄博,0,0,0
汤志平,0,0,0,0,0,0,2019,0,7,上海,上海,0,1,1
许罗德,0,0,1983,1996,1999,0,2019,0,7,"上海,浙江",上海,1,0,1
李波,0,0,0,0,0,0,2019,0,7,重庆,重庆,0,1,0
王凤朝,0,0,0,1994,2005,0,0,0,7,四川,"内江,成都",1,1,1
王岚,0,0,0,2019,0,0,0,0,4,,长宁区,1,1,1
谭炯,1990,1993,0,0,0,0,2019,0,7,"西藏,广东,上海,贵州,云南","武汉,上海",1,0,1
曾任中国农业银行辽宁省分行国际业务部总经理助理、副总经理、总经理,0,0,0,0,0,0,2019,0,7,河北,,1,0,1
吴伟,0,0,1998,0,0,0,2019,0,7,"辽宁,山西",武汉,1,0,1
陈小平,0,0,0,0,0,0,0,0,7,江西,,0,0,0
蔡东,0,0,2000,2002,0,0,2019,0,7,"吉林,天津,山东","吉林,津,天津",1,0,1
赵刚,0,1984,2001,2006,2013,2015,0,0,0,云南,个旧,0,0,1
颜伟,0,0,0,0,0,2019,0,0,6,"重庆,贵州",重庆,0,0,0
宋晓路,0,0,2006,2006,2011,2018,0,0,6,贵州,"安顺,遵义",0,1,0
连茂君,0,0,0,2007,2010,2013,2019,0,7,"天津,辽宁","沈阳,于洪区,天津,新区,津",1,1,0
操龙灿,0,1991,1997,1999,2009,2019,0,0,6,安徽,"合肥,六安,蚌埠,阜阳,池州",1,1,0
艾俊涛,0,1991,1995,2000,0,2004,2019,0,7,"宁夏,江西,西藏",,1,0,0
姜冬冬,0,0,0,1996,0,0,0,0,4,,普陀区,0,1,0
张忠,0,0,0,0,0,0,2019,0,7,吉林,吉林,0,0,0
倪耀明,0,0,0,0,0,0,0,0,4,,闵行区,1,0,1
胡卫国,0,0,0,0,0,0,0,0,4,,金山区,1,0,1
王以志,0,0,0,0,0,2018,0,0,0,云南,,0,0,1
黄志强,0,0,1999,2002,0,0,0,0,7,"辽宁,内蒙古,浙江",内蒙古自治区,1,0,1
高开贤,0,0,0,0,0,0,0,0,0,,,0,0,0
于会文,1994,1998,2001,2002,0,2010,0,0,6,"四川,重庆,辽宁","沈阳,重庆,攀枝花",0,1,0
1980.09衡阳师专（今衡阳师院）中文专业学习,0,0,1992,1995,2006,2015,0,0,0,"北京,湖南","娄底,郴州,北京,南县,衡南县,衡阳,北区,邵阳,石鼓区",0,1,0
陈杰,0,0,0,2020,0,0,0,0,4,,宝山区,1,0,0
薛侃,0,0,0,2020,0,0,0,0,4,,杨浦区,0,0,0
李谦,0,0,0,0,0,2019,0,0,4,上海,"上海,松江区",1,0,0
张永霞,0,1998,0,2001,2003,2015,0,0,6,"山东,河北,甘肃","金昌,烟台,日照,威海,东港",0,1,0
李新,0,0,0,0,2019,0,0,0,6,北京,"北京,石景山区",1,0,0
李新,0,0,0,0,2019,0,0,0,6,北京,"北京,石景山区",1,0,0
李新,0,0,0,0,2019,0,0,0,6,北京,"北京,石景山区",1,0,0
许永锞,1991,0,1996,2000,2002,2016,0,0,6,"北京,广西,广东","北京,钦州,清远,广州",0,0,0
熊燕斌,1997,2001,0,2004,0,2019,0,0,6,"北京,重庆,江西,山西","重庆,北京,永新县,新县,朔州",1,1,1
张佰成,0,1998,0,0,0,2003,0,0,6,"广西,内蒙古","呼和浩特,南宁,内蒙古自治区,新区",0,1,0
唐毅,0,2001,2006,0,2015,2019,0,0,6,"重庆,内蒙古,上海","重庆,乌海,上海,内蒙古自治区",1,1,1
王纲,0,0,0,0,0,2018,0,0,6,浙江,湖州,1,1,0
何智能,0,0,0,0,2018,2019,0,0,6,"湖南,天津","张家界,天津,红桥区,津,和平区",0,0,0
姜国杰,0,2004,2008,2014,0,2015,0,0,6,"四川,重庆,西藏","日喀则,重庆,太原",1,1,0
王一鸥,0,0,0,1990,0,2016,0,0,6,"湖南,辽宁",岳阳,1,0,0
陈金虎,0,1996,2000,0,2002,2015,0,0,6,江苏,"江阴,丹阳,常州,南京,无锡",0,1,0
王晖,0,1997,2003,0,2009,2012,0,0,6,"江苏,西藏","拉萨,徐州,南京,南通",1,1,1
张宝娟,1994,1997,2000,2005,0,2010,0,0,6,江苏,"泗阳县,南京,苏州,扬州",0,1,0
吴海平,0,1984,0,2005,2012,2019,0,0,6,浙江,"仙居县,代县,温岭,台州",0,1,1
马坚,1996,2000,2002,2005,2009,2013,0,0,6,"青海,西藏,吉林,四川,山西","白山,拉萨,西宁,吉林,太原,成都",0,1,1
李长萍,0,1998,2006,2008,2016,2019,0,0,6,"北京,山东","西区,聊城,哈尔滨,海淀区,北京,朝阳区,朝阳",1,1,0
邓忠,1994,1996,2001,2003,2012,2019,0,0,6,海南,"三亚,三沙",0,1,0
邹广,0,1999,2005,2007,0,0,2008,0,6,"北京,海南,广东","汕尾,儋州,北京,深圳,武汉",0,1,0
男,0,0,0,2006,2012,2020,0,0,6,"四川,湖北","西昌,随州,巴中",1,1,0
高洪波,0,0,0,1997,2003,2019,0,0,6,"四川,重庆","北区,重庆,江北区,新民",1,0,0
张新,0,0,0,0,0,0,2020,0,7,"上海,广东",上海,1,0,1
李新,0,0,0,0,0,2019,0,0,6,北京,"北京,石景山区",1,0,0
胡元坤,1991,1996,1999,2001,0,2013,0,0,6,"四川,江苏","成都,眉山,中山,南京",0,1,0
范波,0,0,1991,2003,0,2020,0,0,6,"吉林,四川","吉林,自贡",0,0,0
虞平,0,1996,2000,2005,2011,2020,0,0,6,四川,"攀枝花,宜宾,宾县",0,1,1
刘健,0,0,0,2020,0,0,0,0,4,,金山区,0,0,0
缪京,0,0,0,0,2019,2020,0,0,4,上海,上海,0,0,1
孙大海,0,0,0,2000,0,2018,2020,0,7,"天津,海南,福建,广东","天津,新区,津,厦门,中山",0,0,1
2020.1辽宁省委委员、常委,0,0,0,0,0,0,0,0,0,辽宁,,0,0,0
邱月潮,0,0,0,0,0,0,2020,0,7,山东,,0,0,0
王春宁,0,0,0,0,0,0,0,0,0,,,0,0,1
张宝伟,1993,1994,0,2002,2006,2011,0,0,0,黑龙江,"萨尔图区,鹤岗,大连,大庆,龙凤区",0,0,0
张国智,0,0,0,0,0,2019,0,0,6,重庆,重庆,0,0,0
贾晖,2003,2005,2008,2011,0,0,0,0,4,"四川,重庆",重庆,1,0,0
2018年任西藏军区政治委员；,0,0,0,0,0,0,2020,0,7,西藏,,0,0,0
逯峰,0,2003,2005,2008,0,2017,0,0,6,"河南,广东","洛阳,中山,汕尾,广州",0,1,0
1982.09——1986.07,0,0,0,0,2001,2012,0,0,6,江苏,"吴江,苏州,镇江",1,1,0
何清凤,0,0,0,0,0,0,2020,0,7,海南,,0,0,0
刘孝华,0,0,0,0,0,0,2020,0,7,安徽,,0,0,0
2020年01月任江苏省军区司令员。,0,0,0,0,0,0,0,0,0,江苏,,0,0,0
朱健,0,2002,0,2009,0,0,2017,0,6,"湖南,上海","上海,长沙,怀化,衡阳",1,1,1
张国旺,0,0,0,2006,2011,2020,0,0,6,福建,"龙岩,南平,延平区",1,1,1
马森述,0,0,0,0,0,0,2019,0,7,江西,,0,0,0
姜四清,1989,1991,2001,2004,2009,2015,0,0,6,"北京,安徽,山西","北京,阳泉,芜湖",1,1,0
男,0,1991,2000,2004,0,0,2020,0,7,"吉林,黑龙江","武汉,吉林,伊通满族自治县",0,1,0
吴浩,0,0,0,0,0,2016,2020,0,7,"河南,江西",,1,0,1
白松涛,0,0,0,2003,2009,2017,0,0,6,"北京,广西,西藏","崇左,北京,山南,玉林,桂林,昆明",1,1,1
储祥好,1996,1999,2001,2005,2011,2016,0,0,6,"青海,安徽,山西","运城,合肥",1,1,0
罗文,0,0,0,1985,0,0,2020,0,7,"北京,四川","武汉,北京",1,0,0
衡晓帆,1993,1994,1995,2000,2004,2015,2020,0,7,"北京,内蒙古","北京,丰台区,内蒙古自治区",0,0,1
王安德,0,0,1996,0,0,2016,0,0,6,山东,"惠民县,临沂,青岛",0,0,1
任维,0,0,0,0,0,0,0,0,0,"北京,西藏",北京,1,0,1
闫剑波,0,1998,2001,2005,2011,2020,0,0,6,山东,"临沂,兰州,济宁,威海,新区,禹城,德州,菏泽",1,1,0
杨志文,0,0,0,0,0,0,2020,0,7,"宁夏,青海",,1,0,0
杨国宗,0,1998,0,0,2007,2016,0,0,6,"云南,上海","大理,丽江,上海,昆明",0,0,0
亓延军,0,0,0,0,0,0,0,0,7,北京,北京,0,1,1
卢小亨,1999,2001,2001,2006,2011,2020,0,0,6,甘肃,"庆阳,武威,代县,兰州",0,1,0
程晓波,1996,1998,0,2003,0,0,2020,0,7,"黑龙江,甘肃",双城,0,0,1
朱忠明,0,1998,0,0,0,2005,2020,0,7,"湖南,浙江","武汉,温州,新区",0,1,1
吴小杰男,0,0,0,0,0,2020,0,0,6,北京,"北京,平谷区",1,0,0
初军威,0,0,0,0,0,2020,0,0,6,北京,"北京,丰台区",0,1,0
包洪文,1997,2000,2004,2007,0,2013,0,0,6,"海南,福建","三亚,闽侯县,厦门",1,1,1
2020年4月安徽省委决定：方正同志任池州市委委员、常委、书记,0,0,0,0,0,0,0,0,6,安徽,池州,0,0,0
2020.05--北京市委委员、常委,0,0,0,0,0,0,0,0,7,北京,北京,0,0,0
才仁郎公,0,0,1996,2005,0,2020,0,0,6,西藏,那曲,0,1,0
王瑞军,0,0,0,0,0,2017,0,0,6,广东,韶关,0,1,0
马欣,0,1994,2000,2001,2006,2012,2020,0,7,"天津,青海,江苏,北京,四川,广西","天津,北京,成都,津,昆明",1,0,1
党晓龙,0,0,0,0,0,2017,0,0,6,河北,"保定,津,新区",1,0,1
卢东亮,0,0,0,0,0,0,2020,0,7,山西,兰州,1,0,1
李仰哲,0,0,0,0,0,0,2020,0,7,福建,,0,0,0
胡斌,1998,0,2002,2007,0,2020,0,0,6,"吉林,江西","吉林,四平",1,1,1
黄祖英,0,0,1994,1999,2009,0,0,0,4,"四川,重庆","重庆,成都,津,江北区,北区",0,0,0
王琳,0,0,0,0,0,2019,0,0,6,陕西,"西安,渭南",0,1,0
刘玉江,0,0,0,2006,0,0,2020,0,7,"北京,河南",北京,0,0,1
何仁学,0,0,0,0,0,0,0,0,7,广西,,0,0,0
陈兆明,0,0,0,0,0,0,2020,0,7,河南,,0,0,0
王力,0,0,0,0,0,2020,0,0,6,云南,玉溪,0,1,1
汲斌昌,0,0,0,0,2000,2010,2020,0,7,"山东,四川",,1,0,1
